business_id,name,city,state,stars,review_count,RestaurantsTakeOut,BusinessAcceptsCreditCards,RestaurantsPriceRange2
FKtVtuM5vg1YN3Yn5yF1tA,Dairy Queen Orange Julius,Pittsburgh,PA,1.5,3,1.0,1.0,1.0
twrgw3ZaMEiS87sN5ahuuw,Angelina's Fry Bread,Glendale,AZ,4.0,157,1.0,1.0,1.0
GzHhdq5fZbFLhbWRYMCDcw,Fratello's Deli,Cleveland,OH,3.5,7,1.0,1.0,1.0
wTBfpTjdWG_zoE62B_bLtA,Monical's Pizza,Tolono,IL,3.0,10,1.0,,
Rt_M67qJU8x4QGhdYwnkAQ,Piccadilly Pizza Fremont,Las Vegas,NV,2.5,85,1.0,1.0,1.0
QIXz6e0SZ4okLBFBsO79_Q,Ace Hotel Pittsburgh,Pittsburgh,PA,4.0,98,0.0,1.0,2.0
Z7r_FJXEyfyvVsyv2y7gFQ,Cactus Grill,Champaign,IL,4.0,60,1.0,1.0,1.0
R2ir667KUOdyhGJp9Q06dQ,Venecia Italian & Greek New York Style Pizzeria,Gastonia,NC,4.5,9,,,
4uDOrAAIvcopxfmBKqN13A,The Loose Moose Cottage,Concord,NC,3.5,11,0.0,1.0,2.0
tamr4J75GguGhF1hm1wEaA,Jersey Mike's Subs,Tempe,AZ,3.5,101,1.0,1.0,1.0
w1s-nOkqgo__sPZAZO9fRQ,Level 20,Bethel Park,PA,3.0,41,1.0,1.0,2.0
6SwdqYrQSASONmrgG4mBjA,Chambers on First,Phoenix,AZ,4.0,96,1.0,1.0,2.0
CbwyXSyieSM3kO7brRlyHg,Cousins Maine Lobster - Pittsburgh,Pittsburgh,PA,4.0,78,1.0,1.0,2.0
3dXx7CWqjYPX16WOlj1wEw,The Bulldog Pub & Grille,LaGrange,OH,4.0,7,1.0,1.0,
Uj77Cm-azkhW-F-vMIBbfg,Taqueria Gonzalez,Middleton,WI,4.5,63,1.0,1.0,1.0
RvpSsArnUXRZgC4-I7AyTQ,The Sow's Ear,Verona,WI,4.5,57,1.0,1.0,1.0
ypfFfR3-PbtoslIhohNstw,Lee's Korean BBQ,Las Vegas,NV,3.5,560,1.0,1.0,2.0
VuCrxI61nT30OndMcrPgkA,Sip Coffee & Beer,Scottsdale,AZ,4.5,399,1.0,1.0,1.0
mc7xieMGJBpMKYWTdkhtJg,Canyon Market,Scottsdale,AZ,4.0,4,1.0,1.0,2.0
eYKQ0WTUDU5G9Hez5Ze5Aw,Red Clay Ciderworks,Charlotte,NC,4.5,120,1.0,1.0,1.0
nxKboEQMGEMUN62ShdMwnA,Mumfresh Asian Eats,Las Vegas,NV,4.0,28,1.0,1.0,
B_hU-QEkt5G98pYGdfIrsg,Nobu Tei,Solon,OH,3.5,109,1.0,1.0,2.0
lEtpTFWetCf6xnzeImLiHg,Mr Chao's Asia Bistro,Phoenix,AZ,4.0,83,1.0,1.0,2.0
gfhWUixZ4MmEAC1DtTsodA,Harbor Inn Seafood Restaurant,Charlotte,NC,3.5,98,1.0,1.0,2.0
YZYqpZFBgQN-ruQ-hAj3Jw,American Deli,Charlotte,NC,3.5,5,1.0,1.0,1.0
mxsgQr4mugtFCsu8ZqzFLA,Luchita's In Mentor,Mentor,OH,2.5,3,,,2.0
E0OKctOhZpUQgwUUBc_RwA,The Habit Burger Grill,Las Vegas,NV,4.0,322,1.0,1.0,2.0
rEesEXMeBB6t-H5BGbmXAw,Late Night Johnny's Sports Bar & Grill,Tempe,AZ,3.5,11,1.0,,
Z4UQlerXfBH8jv6XcFLeEA,The Real Crepe,Las Vegas,NV,5.0,205,1.0,1.0,2.0
SIWwh4m6kkvUaa5skrVAQQ,Jerry's Famous Coffee Shop,North Las Vegas,NV,3.5,190,1.0,1.0,2.0
dbMaHYwlEzLXRuaGc0jXrA,Palermo Pizza,Tolleson,AZ,3.5,3,,,
6e0Abng1LRexKI4LRJTX_A,Algoberto’s,Las Vegas,NV,4.0,132,1.0,1.0,1.0
Y28XY3fko-Sdb9RBBgCDRQ,DiBella's Subs,Warrensville Hts.,OH,3.5,47,1.0,1.0,1.0
Qqh2cFO1bk5TQ8mWIEjbCw,Herb 'n Twine,Cleveland,OH,4.5,166,1.0,1.0,2.0
osSwv6CJy5hDKQdOKeyTow,Ru San's,Charlotte,NC,4.0,631,1.0,1.0,2.0
s6L6SdVYhPcOQEDmNIg1-g,Happy Wok,Las Vegas,NV,3.0,102,1.0,1.0,1.0
4Nj2ktP2NjCbv2aKeH3ZBg,Vesta Coffee Roasters,Las Vegas,NV,4.5,388,1.0,1.0,1.0
sxOoqlIxmlKmC1yGvPx3Fw,KFC,Kannapolis,NC,2.0,3,1.0,1.0,1.0
Z9Mt7ngZI2fhZalhIvfBXA,Rockin' Rolls Sushi Express,Charlotte,NC,2.5,49,1.0,1.0,
EJGv2la6CcZmEIpkE4hzyg,Iron City Cafe,Cleveland,OH,4.5,3,0.0,1.0,1.0
tKi4OvAlckcVzeP92InsOQ,Fat Cats Gilbert,Gilbert,AZ,4.0,460,,1.0,2.0
TTCZkfxt0GW8YUzdVe0PrA,Hyderabad House Arizona,Chandler,AZ,3.5,73,1.0,1.0,2.0
e1ZqkqjLsUCo4vIBLzaTDA,Xplozone Trampoline Park,Las Vegas,NV,3.5,94,,1.0,
nsw3tlB-hwz4KbPYcuaSww,Novanta,Madison,WI,4.5,250,1.0,1.0,2.0
ATeOjZzE3VOI-RW7FUFJpQ,One Red Door,Hudson,OH,3.5,158,1.0,1.0,2.0
t5S2YaCoMR_dyMmkMP0W2w,Jim Beam Left Field Lounge and Jim Beam Porch,Pittsburgh,PA,2.5,5,,,
jlviy68buL1X2UADI-Lnlw,Modern Tortilla Food Truck and Catering,Phoenix,AZ,4.0,33,1.0,1.0,1.0
zhVWu6mJXvFSKMNRv2P9gA,ATL Wings,Phoenix,AZ,3.0,47,1.0,,
UT9KnZ288uwsz4pxzUVzIQ,Christown Spectrum,Phoenix,AZ,2.5,51,,1.0,2.0
khxjYMwb_V8UovvwPVhysw,Hong Kong Asian Cuisine,Phoenix,AZ,2.5,82,1.0,1.0,2.0
FfoI8uLgWNl0gYTsXC_gCQ,Hot Dog Kings,Queen Creek,AZ,4.5,7,,1.0,
2cMWPqJLjQ-ZvH2HvJvMsA,Adam's Place,Cleveland,OH,4.0,14,1.0,0.0,1.0
-syU1HD-Iw_GEH8P5l03_A,Donut Connection,Pittsburgh,PA,4.0,12,1.0,1.0,1.0
MPD8oyot_RIS4ECrtKAhtw,Tatsujin X,Las Vegas,NV,5.0,44,0.0,1.0,4.0
V2Uvh2cUl3vufW9ChM_jkw,Public House,Cleveland,OH,3.5,28,,1.0,2.0
YEl2auKIbh2W9dUtFft-qA,Popeyes Louisiana Kitchen,Maple Heights,OH,1.5,9,1.0,1.0,1.0
7f_Z7-b4wwRZ2BPH9x-A3A,Marti's Lounge,Broadview Heights,OH,3.5,3,1.0,1.0,
6-bPt4WNc5nB0C_SAV5Zgg,Café Bricco,Akron,OH,3.0,35,1.0,1.0,2.0
goMccfETQlUOb9_USl4BUg,Mean Mugs Pub,Mentor,OH,4.5,55,1.0,1.0,2.0
yVTKaicX7-UnmtBqUcjCZg,Lydia's Hungarian Strudel Shop,Cleveland,OH,5.0,3,0.0,1.0,2.0
74ICBhUSyZ156CIym68MYg,Subway Restaurants,Chandler,AZ,3.5,18,1.0,1.0,1.0
GIzVp-IWJFF9Jpxy4dvLGw,Tacos Estephanie,Las Vegas,NV,3.5,10,,0.0,1.0
kNvukrzit0u-NfD6xvFMrQ,Sojo Ramen,Las Vegas,NV,5.0,202,1.0,1.0,2.0
zx_j6OuuHHa2afVoAZuLpA,what's Crepe,Las Vegas,NV,4.5,184,1.0,1.0,1.0
e3PBfbtXUjMziX6XGsOMoA,Cafe Sanuki,Las Vegas,NV,4.5,999,1.0,1.0,1.0
Ns20WGWn6s6niKAGIQB4UQ,Crescent Ballroom,Phoenix,AZ,4.0,601,1.0,1.0,2.0
kajp1s8tu9B59OyyHoBExg,Copper Whisk Café,Las Vegas,NV,3.5,132,0.0,1.0,2.0
FUhJLCocwgZEiVn1Wg1KSg,"Serene, a Vegas Resort",Las Vegas,NV,2.0,165,,1.0,
lVN1516THpVQ7NtU7f-eNw,Outback Steakhouse,Surprise,AZ,3.0,172,1.0,1.0,2.0
9AcRrJxdQDdV1wNQHkdPLA,Habitat Charlotte ReStore - Pineville,Pineville,NC,3.0,8,,1.0,2.0
FEWTPBUv-QiugBe-2uXD4A,Chopstix,Henderson,NV,3.5,143,1.0,1.0,1.0
pTNatiVBoVnx2w2kwaD66g,Billy's Roadhouse,Wexford,PA,2.5,21,1.0,1.0,2.0
jAQwIRxZNj2zndM5V9UOpw,Pittsburgh Field Club,Pittsburgh,PA,3.5,5,,,
ZfCzpZNYSWeA3Ouku2eqlA,Pizza Hut,Munhall,PA,1.5,5,1.0,1.0,1.0
-kTHAUKuzh7cFZjVAW55Ug,Chipotle Mexican Grill,Cleveland,OH,2.5,48,1.0,1.0,1.0
MmW1-h6o79XhhO_qutIZ_Q,Starbucks,Las Vegas,NV,2.5,30,1.0,1.0,2.0
03fe5vYwHA9TxlJJ-7mDMw,Pressley Park Restaurant,Charlotte,NC,3.5,33,1.0,1.0,1.0
a7i-o5jRWgibGFEboEMYPQ,Panda Express,Henderson,NV,2.0,5,1.0,1.0,
O0UhNI9KHdY1wOdhEtT2vg,Eddie Merlot's,Scottsdale,AZ,4.0,164,1.0,1.0,3.0
dHiq1JliKgh_3z-KnTpCaA,Roxanne's Catering,Pittsburgh,PA,4.0,3,1.0,1.0,1.0
oCvxJBOs-Mbg-4oanPO7lQ,Pita Pit,Pittsburgh,PA,3.5,57,1.0,1.0,1.0
29pDo7smnzdFr2XrcMKxGw,Zaxby's Chicken Fingers & Buffalo Wings,Denver,NC,3.0,7,1.0,1.0,1.0
vhwkE0ql1g_uUkDtxCHzSA,Moe's Southwest Grill,Charlotte,NC,3.0,25,1.0,1.0,1.0
BxIB1y-AqZSnFYxnzLrWBA,Arby's,Charlotte,NC,3.0,18,1.0,1.0,1.0
6yE-QYVLXMZ2DuJmWecjlg,Asian Noodle,Madison,WI,4.5,10,1.0,1.0,
W_2SaN0xzmH0WjScED4a4Q,Rino D's Pizza & Wings,Gilbert,AZ,4.5,136,1.0,1.0,1.0
RCX3zz86OvwqLCr6X290EQ,The Original Hoagie Shop,Tempe,AZ,4.0,53,1.0,1.0,1.0
QUlgewKSpXGoPDVU03BUGg,JJ's Red Hots - Uptown,Charlotte,NC,3.0,28,1.0,1.0,2.0
IEJFia0wQX7UezfXsenI5g,Grill City,Las Vegas,NV,2.5,88,1.0,1.0,1.0
Z2xuK4BbrD0Qr9dAs7oTVw,China Cafe,Matthews,NC,4.0,32,1.0,1.0,1.0
FykLjv4tIq618q8F2pvTKg,Krazy Buffet,Las Vegas,NV,3.0,215,1.0,1.0,2.0
Egwnk84ioGxzx6BsJmWkrw,Garbarinos,East Liberty,PA,4.0,29,,,
7sb2FYLS2sejZKxRYF9mtg,Sakana,Las Vegas,NV,4.5,2529,1.0,1.0,2.0
ZMcbVIEXsLO7j1Q1GXKPSw,A-Ri-Rang,Champaign,IL,4.0,60,1.0,1.0,1.0
xwiSKs_tIp-zU4eZOO6IEA,Pizza Hut,Charlotte,NC,1.5,30,1.0,1.0,1.0
RBVtuVodydOMkNr-RVTVYA,Jack in the Box,Las Vegas,NV,2.0,67,1.0,1.0,1.0
szhJLmdLDVFTevm8fu0T4A,Great Wall Cuisine,Phoenix,AZ,3.5,557,1.0,1.0,2.0
KyewcqD2l11QQcsQMmRiyw,Wendy's,Phoenix,AZ,1.5,8,,,
K86vnjM11Kkz8532qi0LqQ,Enat Ethiopian Restaurant,Charlotte,NC,5.0,93,1.0,1.0,2.0
GFoJkebYoK2sigk3H8lUlg,Twisted Cactus Brew & BBQ,Chandler,AZ,4.5,287,1.0,1.0,2.0
9O-L6F0cMfNmE5i07pN_xQ,Mamma Toledo's The Pie Hole,Phoenix,AZ,4.0,226,1.0,1.0,1.0
i8ijGG8LXmFOWTz-Haej7w,Charanda Mexican Grill & Cantina,Fort Mill,SC,3.0,118,1.0,1.0,2.0
h8MMgum-XUQhU4xWCyQWLQ,The Jailhouse Taverne,Grafton,OH,4.0,121,1.0,1.0,2.0
a3ZqjElMgAe924sbXZVcvA,Sciulli's Pizza,Pittsburgh,PA,4.5,20,1.0,0.0,1.0
FMHHJkhfGCNeBRPrS4wAdA,Marcel Waffles Phoenix,Phoenix,AZ,5.0,12,1.0,1.0,1.0
6nAr3xXYnZ_GzoY85Za6Jw,Peoria Pines Golf & Restaurant,Peoria,AZ,3.5,22,1.0,1.0,2.0
suQugTjSMYMIrK5fAabC_Q,Roberto's Taco Shop,Las Vegas,NV,3.5,133,1.0,1.0,1.0
sfWFdhpwsThk4w9nDg1tTA,Best Steak & Gyros House,Cleveland,OH,3.0,4,1.0,1.0,2.0
Um2H2xUT0eamjN6ivIUAiA,Ben & Jerry's,Davidson,NC,4.0,15,1.0,1.0,2.0
WOiTUlxOsACXdzbrvOntrQ,Super Sushi,Las Vegas,NV,4.5,147,1.0,1.0,2.0
kE8hSuvO6eKtbRA1k541Jg,Firehouse Subs,Las Vegas,NV,3.5,83,1.0,1.0,1.0
urkODQ1jX0qQzgbqsQjWVQ,Flower Child,Phoenix,AZ,4.0,557,1.0,1.0,2.0
ot9iwwY_oSzf9VWkEl4XkA,Papa John's Pizza,Scottsdale,AZ,2.5,29,1.0,1.0,1.0
Qf0mMQ4Q6ay7umkoqkHqdA,A Pizza World,Las Vegas,NV,5.0,9,1.0,1.0,
uoZwJJaplLsktVrRw0JiQw,Pho Number One,Mesa,AZ,4.0,201,1.0,1.0,1.0
JC1tcGar1T3jko1iX2fIHg,Walter Station Brewery,Phoenix,AZ,4.5,45,1.0,1.0,1.0
iCGGpIeD09JxG4K8cKYjDA,Dough New York Style Bakery,Concord,NC,3.0,28,1.0,1.0,1.0
-fiUXzkxRfbHY9TKWwuptw,DESTIHL Restaurant & Brew Works,Champaign,IL,4.0,712,1.0,1.0,2.0
GqH0U0E3Te5pUUjyiIzNBQ,Hungry Howie's Pizza,Kent,OH,3.0,8,1.0,1.0,
uYYXLcDNQhgUIQcfauaKrw,Chub's Place,Wexford,PA,3.5,18,1.0,0.0,1.0
NEVA0IYbawceL6kz5v5DAw,Kofusion,Champaign,IL,3.5,287,1.0,1.0,2.0
uE6hI5_i4QVq12xU99xtqA,Fazio's Pizza,Pittsburgh,PA,4.0,77,1.0,1.0,1.0
7MTQYugLbY01UO4Kq8NpPw,McDonald's,Mesa,AZ,1.5,40,1.0,1.0,1.0
vyexrAQSWvV_DyEBWrIBCg,Al's Bar & Grille,Cornelius,NC,3.5,37,1.0,1.0,1.0
kctSmjXXK_1laQV7J8-3Cg,R.T. O'Sullivan's,Mesa,AZ,3.5,158,1.0,1.0,2.0
prIta4agQiDpUQVY3MliFA,Chef @ Your Home,Las Vegas,NV,5.0,45,1.0,1.0,3.0
DXq_zKa3bLZtH5xxPwbPuQ,Firehouse Grilling,North Olmsted,OH,3.5,7,,,
qLFw7xaiPK7OC4ohIHxr_w,The Pizza Loft at Gianni's,Concord,NC,4.0,15,1.0,1.0,
pYZnKIv0z-UxrpgBjp_z1w,Kokobelli Bagel Cafe,Mesa,AZ,3.5,230,1.0,1.0,1.0
z-QP2sXxyhKBgMsuRzJAUg,Poppyseeds Bagels,Monroe,NC,3.5,9,,,
Qy_FDRtL-f-syUlEKpg_6A,Teresa's Pizza,Richfield,OH,2.5,15,1.0,1.0,2.0
VbnCVDde6wpaUMDVjllHwA,Papa John's Pizza,Gastonia,NC,3.0,6,1.0,1.0,1.0
_WvEXsx2eZ53lTWHlIx9kg,Blue Hound,Phoenix,AZ,4.0,689,1.0,1.0,2.0
EyH-E0wjbRZL6ju0-rSLOA,Jersey Mike's Subs,Concord,NC,3.0,7,1.0,1.0,2.0
yU7GLvB07AEGhsoCc9scQg,P & M Pizza,Arnold,PA,4.0,11,1.0,0.0,1.0
hsbtcqamJjmL6ASCAWnQVw,Carmellas Pizza Grill,Charlotte,NC,3.5,38,1.0,1.0,2.0
KbvUGmAzAa_1-yYKuDk3Tg,Blue Food Truck,Scottsdale,AZ,3.5,3,,,
XyaOCULIHZjssQoM-FJLpA,Hubbly Bubbly Hookah Bar & Lounge,Tempe,AZ,2.5,71,0.0,1.0,2.0
0jy1V32K1F_7bM8mu3nK5w,Main Street Pub & Grill,Mount Horeb,WI,3.0,21,1.0,1.0,1.0
ml9WFLPNAIryG6zQnd9qBA,Philly Cheesesteak Factory,Las Vegas,NV,4.0,74,1.0,1.0,1.0
oRmCI0p2mvlrGwilJloFTQ,PZA,Charlotte,NC,2.5,64,1.0,1.0,2.0
iMW1yiWfUnDUo1ZFnJQh2w,McDonald's,Goodyear,AZ,1.5,40,1.0,1.0,1.0
jvSgUe3g6LrNQGucBLBvCw,La Poblanita,Coraopolis,PA,4.5,48,1.0,1.0,1.0
AIEyiX9-yfXQgvLOtBgFgA,Paco's Tacos,Madison,WI,4.0,27,1.0,1.0,2.0
x5iQFVJkFl7fSXC6uVjwPw,Matta's Mexican Grill,Mesa,AZ,3.0,97,1.0,1.0,2.0
TQqhfjlPVEz41K_wAogQSQ,Luigi's,Madison,WI,3.5,123,1.0,1.0,2.0
qLvvqnjr7UP5-0wCOubDSg,Taco Bell,Glendale,AZ,2.0,13,1.0,1.0,1.0
72Ptc5rl771CKsE0uZ2INQ,Chipotle Mexican Grill,Painesville,OH,2.5,13,,,1.0
-8F04F54iDT6VgWPCgybug,Ineffable Ca Phe,Pittsburgh,PA,4.5,131,1.0,1.0,1.0
5eV8oUGdBXylwB7HeaDFOA,The Great Greek,Henderson,NV,4.5,1119,1.0,1.0,2.0
t8hwPi9M_jD6u81cVIgRFA,Lancaster's BBQ,Huntersville,NC,3.5,165,1.0,1.0,2.0
HGtJeZ5ifqRwknvsBlB8fQ,Tocayo Taqueria & Tequila,Pittsburgh,PA,4.5,94,1.0,1.0,2.0
k9S4debJ-KEV7-b6pEOcpA,Food On the Move,Cleveland,OH,1.5,3,,,
tz-YwxcUEuXc9Lpog_gaMg,Birrieria Y Taqueria Del Yaqui,Phoenix,AZ,3.0,5,,,
xGv3zpEr_yH7H_sCfEyzaQ,Seed Shack,Gilbert,AZ,4.5,204,1.0,1.0,2.0
eYJcI9cI6-kJ2NQpYdHcLw,Downtown Terrace,Las Vegas,NV,4.0,761,1.0,1.0,2.0
c5TOGBUCCUUNBPM7h_KbmQ,Fausto's Mexican Grill,Las Vegas,NV,4.0,175,1.0,1.0,1.0
iecSIYDAYs-9zmdJFh12OQ,Burger King,Waxhaw,NC,2.5,13,1.0,1.0,1.0
8F-UdXe_YylX3k0L1SEiRg,Pho Little Saigon,Las Vegas,NV,2.5,478,1.0,1.0,2.0
oi6mahpAmEuikfihFVDmCw,Biscuits,Ahwatukee,AZ,4.0,279,1.0,1.0,2.0
rReN_exlBKL3XqYnck3ndA,Subway Restaurants,Las Vegas,NV,2.5,21,1.0,1.0,1.0
O9jnTvLYlTPm5NSOhrdLEQ,Cocos Locos,Willoughby,OH,4.0,90,1.0,1.0,2.0
oVwbbA0JttNp3nNJbKsmJQ,Los Betos Mexican Food,Mesa,AZ,2.5,24,1.0,1.0,1.0
Rf41BVuBNLsSWbCla28Tig,Capriotti's Sandwich Shop,Henderson,NV,2.5,77,1.0,1.0,1.0
XbLwKIZTYIpR4ybtJeM7BA,Firelight Barn Dinner Theater,Henderson,NV,5.0,10,0.0,1.0,2.0
Ak6GaFRTGgA5ZhRydcKMxg,SIDES to go BBQ!,Cuyahoga Falls,OH,2.0,5,1.0,,
O6obMXRKCnLMygvm2fSp0w,Brick & Barley,Tempe,AZ,3.0,172,1.0,1.0,2.0
QoKn3zRpDrBj3hCPYGDCSA,El Pollo Loco,Henderson,NV,3.0,67,1.0,1.0,1.0
wfhSswTlAnpzbZv6FHk-oQ,Nick's Family Restaurant,Elyria,OH,3.5,9,1.0,1.0,1.0
spCzs32TMQpRCJbJfArZng,IKEA - Cafe,Las Vegas,NV,3.5,209,1.0,1.0,1.0
SWDEdiv_v1QppobT1YnEPA,Chin's Pagoda Chinese & American Restaurant,Willowick,OH,3.0,27,1.0,1.0,2.0
-8PU0Z4Q2Nc-sY0eBj4DiQ,McDonald's,Avon Lake,OH,1.0,12,1.0,1.0,1.0
DdZo9MKaDrh9OJnpVwbBUA,The Campus Grille,Berea,OH,4.5,192,1.0,1.0,1.0
xBwE7uIx-yN-n4OpNeAaDQ,Rosati's Pizza,Mesa,AZ,2.5,49,1.0,1.0,2.0
WSweXpahyMa3toResuQ6-w,Wendy's,Charlotte,NC,1.5,25,1.0,1.0,1.0
Z54cYVtBf1ojSRsgBg-GHg,Sonic Drive-In,Tolleson,AZ,1.5,14,1.0,1.0,1.0
0ps5B5C6oNaRsGyUJzFCuw,Subway Restaurants,Las Vegas,NV,4.0,12,1.0,1.0,1.0
zLWQR6QGc2c7lz4kn9_vlA,Bunker's Grill Restaurant and Event Center,Medina,OH,2.5,3,,1.0,
XxX2LZ2o9p9Wlq7noOcfNg,Port City Club,Cornelius,NC,3.5,269,1.0,1.0,2.0
3eexaenBq8HvkTiYjVl3Pg,McKnight Kitchen,Pittsburgh,PA,3.5,115,1.0,1.0,2.0
x-H-2BYL2XoDDLiub950Ag,Xiang Wei Xuan-湘味轩,Las Vegas,NV,4.5,119,1.0,1.0,2.0
DfLeOD6pUGkeNaqlbib8tw,Blaze Fast-Fire'd Pizza,Las Vegas,NV,3.5,91,1.0,1.0,
HbWyDMi5BoUXq0SiUkHoXA,Church's Chicken,Scottsdale,AZ,2.0,27,1.0,1.0,1.0
eiPJDtONYlnw59sZFmm4Dw,Dave's Cosmic Subs,Willoughby,OH,3.5,5,1.0,1.0,1.0
P9ASoX1gV30Sw7_dWvrv5Q,Faith Sung Inc Dba Asian Kitchen,Cleveland,OH,4.0,3,1.0,1.0,1.0
BCBLDV5sxvOebPRswPFFgA,Wendy's,Charlotte,NC,1.5,16,1.0,1.0,1.0
ULAz5fw2r3vm0N-_FTMzGg,Goose Island Pub,Las Vegas,NV,3.0,73,1.0,1.0,2.0
TNaqJk3Oa__aCLAGHpz7_Q,Don Tortaco Mexican Grill,Las Vegas,NV,2.0,29,1.0,,
-s5zZEv5u9XWhx1i5E0_pA,Maya Day and Nightclub,Scottsdale,AZ,2.5,276,0.0,1.0,3.0
0XzfaagGzgapFUkYkY8SnQ,Boca Loca,Berea,OH,4.0,52,1.0,1.0,1.0
dHmLezNmX-VW8_Hfryv5tA,Taqueria El Guerrerense,Phoenix,AZ,4.0,12,1.0,1.0,1.0
zPBccKsIHYtLUGFNYIi8Uw,Kirin Buffet,Las Vegas,NV,3.0,115,1.0,1.0,1.0
lF4pEu4_55SSFEo6Q58ftQ,German Bread Bakery,Las Vegas,NV,4.5,200,1.0,1.0,1.0
YQ1-0XXDpXtf_guBb5s9Qg,Lyly's Kitchen,York,SC,4.0,8,1.0,1.0,1.0
gBy6UXTpoSHhW6qd15XU0g,Lakes Lounge,Las Vegas,NV,4.0,254,1.0,1.0,2.0
zK_8IIKiSXZUapswCEvsPg,Jack in the Box,Scottsdale,AZ,3.5,12,1.0,1.0,1.0
30PzafMyWvh5fYZ8yV_qBg,Lunch Box,Phoenix,AZ,3.0,60,1.0,1.0,1.0
csolOpend_4LDv5rNTVuoA,Noosh Bakery,Las Vegas,NV,4.0,25,1.0,1.0,1.0
a9KwOmnTDB0tG720lOUn6w,Chipotle Mexican Grill,Mesa,AZ,3.0,56,1.0,1.0,1.0
ETtEoO2MpU-UHUVVtAqkEw,322 Pizza Bar,Las Vegas,NV,4.5,43,1.0,1.0,
Z5OoLZ_gKDHZGKs6gtR28w,Panda Express,Las Vegas,NV,3.0,41,1.0,1.0,1.0
gbDZhohLAOL1ufdVWHMTxQ,Pizza Hut,Pittsburgh,PA,2.0,11,1.0,1.0,1.0
xRhO5lLaKbxG0IRHwYIc5w,Romero's Mexican Food,Phoenix,AZ,2.0,9,1.0,1.0,1.0
pvoJj_qlDAS-mcHj-SUWTw,Crazy Mocha - Southpointe,Canonsburg,PA,3.5,12,1.0,1.0,1.0
DUYO3j2zAjsQ94HYqbFsCA,Gaby Et Jules,Pittsburgh,PA,4.5,5,,,
iUQ5hZGhwrg-WPICcbo4IA,Aloha Kitchen,Las Vegas,NV,3.5,130,1.0,1.0,1.0
bupMXFUaZfranBLdaVcRww,Ginko Restaurant,Cleveland,OH,4.5,287,1.0,1.0,3.0
p86G_6hFYVHyKhV5UdN2Kw,Dotty's 39,Las Vegas,NV,3.0,15,,1.0,1.0
Zp2vJfHciG9IiXfmtH5Wdw,Beta Bites,Pittsburgh,PA,4.0,86,1.0,1.0,1.0
VH2BjFjc9usDquDgoHhptA,Barrio,Cleveland,OH,4.0,560,1.0,1.0,2.0
ZjKpGYdQCQPxzkYWAsV56w,Thailicious Authentic Thai & Vegan,Henderson,NV,4.5,604,1.0,1.0,2.0
DhbtTQMTkkmCSt0nBTGCMw,Little Caesars Pizza,Phoenix,AZ,2.5,13,,,1.0
v5YvCuj_b26JKAqDcnReFQ,Evan's Old Town Grille,Boulder City,NV,4.0,133,1.0,1.0,2.0
UZxarPMgITtNznPdkuIdSg,Cook Out,Denver,NC,1.5,7,,,
nJVDHjoTilGmhLjXAOwiyg,Hemispheres,Cleveland,OH,3.0,17,1.0,1.0,2.0
PXJH9H6fJslcNYHnVTgFCQ,Popeyes Louisiana Kitchen,Cleveland,OH,2.5,20,1.0,1.0,1.0
XXxscMkHPEdsZtzjesk5zg,McDonald's,Mesa,AZ,1.0,47,1.0,1.0,1.0
n3AHTASqE5QCfuq0AQpT5Q,McDonald's,Champaign,IL,1.5,6,0.0,,1.0
jsGXGJcJWw0ZYCuaYLeFKQ,The Angry Rooster,Madison,WI,3.0,9,,,
fYLCKglfKHjgzcOeo4ZDaw,Rubio's,Phoenix,AZ,4.0,103,1.0,1.0,1.0
vvyr4r16lx5hjHJpaFJ8kw,Kicker's Pizza & More,Brook Park,OH,3.5,10,1.0,1.0,1.0
rcaPajgKOJC2vo_l3xa42A,Bouchon,Las Vegas,NV,4.0,4138,1.0,1.0,3.0
G4JLnk8TkeAhZ71V4Pof8A,Panda Express,Monroeville,PA,3.0,35,1.0,1.0,2.0
57dbqYYLpyvTH5RRKkIWrg,Taco Bell,Tempe,AZ,2.0,30,1.0,1.0,1.0
P7Vk5j_XzWl-9kS5qZd9aQ,Fat Angelo's Pizzeria - Pittsburgh,Pittsburgh,PA,3.0,20,1.0,,
d_q4avZYM1sOlQP7noJKVg,El Güero Canelo,Phoenix,AZ,3.5,198,1.0,1.0,2.0
P1a2WApEoMb65s14RmqV2g,Buford's Kitchen,Pittsburgh,PA,2.5,114,1.0,1.0,2.0
nCK19UJUHdX5bXWAASr-Ww,Harvard Deli,Cleveland,OH,4.0,6,1.0,1.0,1.0
SXr6ByM7UmUQ55qtOUMijg,Chipotle Mexican Grill,Chandler,AZ,3.0,88,1.0,1.0,1.0
eiTWTVThkHr-DKXxIysbgA,Sweet Poké,Las Vegas,NV,4.5,318,1.0,1.0,2.0
dtJYPbWv0cli924MqKRNUw,Divine Events,Las Vegas,NV,5.0,5,,1.0,
6pG7n8Rx_7ZXeQQk690Nsw,Fair Trade Coffee House,Madison,WI,4.0,87,1.0,1.0,1.0
bcCBj67idzZMrjqbsyjEyQ,Dot Dot Dot,Charlotte,NC,4.0,160,0.0,1.0,2.0
UgWVMUWFrr6bt3NSfuKrGQ,Guys Pizza Co,Cleveland Heights,OH,2.0,79,1.0,1.0,1.0
CiNZmBtZRaRSXKjwun4R4A,Pizza Di Roma West,Madison,WI,3.5,40,1.0,1.0,1.0
